record_index,start_hex,end_hex_exclusive,pair,payload_bytes,glyph_codes,unresolved_codes,chinese_text,pointer_targets,pointer_references
1180,0x035C1B,0x035C46,6,43,21,,"
在这个地区最强的训练师是石英高原的四大天王",0x035C1C,0x034BE3
1181,0x035C47,0x035C70,6,41,20,,"
如果我有只像你的精灵这样听话的精灵就好了",0x035C48,0x034BE5
1182,0x035C71,0x035C86,6,21,8,,"
我想喝水...谁给我水?",0x035C72,0x034BE7
1183,0x035C87,0x035C9C,6,21,9,,"
别动!叫你别动你还动?",0x035C88,0x034BE9
1184,0x035C9D,0x035CC0,6,35,17,,"
看你的样子一定是个了不起的训练师吧",0x035C9E,0x034BEB
1185,0x035CC1,0x035CE8,6,39,18,,"
洞里太黑了,能掌握一些闪光的法术就好了!",0x035CC2,0x034BED
1186,0x035CE9,0x035D10,6,39,18,,"
不知道怎么回事,现在的人都不骑自行车了!",0x035CEA,0x034BEF
1187,0x035D11,0x035D26,6,21,9,,"
那家伙怎么消失了呢?!",0x035D12,0x034BF1
1188,0x035D27,0x035D43,6,28,11,,"
感觉到有一种神秘的力量.....",0x035D28,0x034BF3
1189,0x035D44,0x035D51,6,13,6,,"
得到一个密码",0x035D45,0x034BF5
1190,0x035D52,0x035D66,6,20,8,,"
竟然是一把密码锁...",0x035D53,0x034BF7
1191,0x035D67,0x035D79,6,18,7,,"
触动了一个机关...",0x035D68,0x034BF9
1192,0x035D7A,0x035D99,6,31,14,,"
你的徽章还没收集齐,还是请回吧!",0x035D7B,0x034BFB
1193,0x035D9A,0x035DAB,6,17,4,,"
参观    走人    ",0x035D9B,0x034BFD
1194,0x035DAC,0x035DBF,6,19,8,,"
对不起,你的钱不够!",0x035DAD,0x034BFF
1195,0x03805C,0x03806D,7,17,8,,"
南晶公司版权所有",0x03805D,0x03801D
1196,0x03806E,0x03807E,7,16,6,,"
精灵系统启动...",0x03806F,0x03801F
1197,0x03807F,0x038090,7,17,6,,"
精灵系统关闭...!",0x038080,0x038021
1198,0x038091,0x0380CE,7,61,27,,"
喔...小智在那有个圆圆的球吧,那里有宠物精灵是要给你的!拿去吧!",0x038092,0x038023
1199,0x0380CF,0x0380DF,7,16,7,,"
要多和怪兽亲近.",0x0380D0,0x038025
1200,0x0380E0,0x0380EC,7,12,5,,"
不打不相识!",0x0380E1,0x038027
1201,0x0380ED,0x0380FC,7,15,6,,"
欢迎!买东西吗?",0x0380EE,0x038029
1202,0x0380FD,0x038106,7,9,4,,"
谢谢惠顾",0x0380FE,0x03802B
1203,0x038107,0x03812A,7,35,16,,"
欢迎!到精灵中心可以恢复精灵的体力.",0x038108,0x03802D
1204,0x03812B,0x038135,7,10,4,,"
欢迎光临!",0x03812C,0x03802F
1205,0x038136,0x038147,7,17,4,,"
恢复    放弃    ",0x038137,0x038031
1206,0x038148,0x038171,7,41,18,,"
对不起,因为机能所限这里暂时不能够对战...",0x038149,0x038033
1207,0x038172,0x038192,7,32,14,,"
交换机器也坏了...下次再来看看吧",0x038173,0x038035
1208,0x038193,0x0381A4,7,17,3,,"
买      不买    ",0x038194,0x038037
1209,0x0381A5,0x0381AD,7,8,3,,"
钱不够!",0x0381A6,0x038039
1210,0x0381AE,0x0381BF,7,17,2,,"
是      否      ",0x0381AF,0x03803B
1211,0x0381C0,0x0381D1,7,17,6,,"
空手道  跆拳道  ",0x0381C1,0x03803D
1212,0x0381D2,0x0381E3,7,17,8,,"
小智使用了居合斩",0x0381D3,0x03803F
1213,0x0381E4,0x0381F5,7,17,8,,"
小智使用了飞天术",0x0381E5,0x038041
1214,0x0381F6,0x038207,7,17,8,,"
小智使用了冲浪术",0x0381F7,0x038043
1215,0x038208,0x038219,7,17,8,,"
小智使用了怪力术",0x038209,0x038045
1216,0x03821A,0x03822F,7,21,10,,"
这块石头好像能被推动",0x03821B,0x038047
1217,0x038230,0x038245,7,21,10,,"
这棵树苗好像能被斩断",0x038231,0x038049
1218,0x0384F7,0x03854B,7,84,37,,"
 妈妈:是嘛男孩子都是志在四方嘛!...嗯,电视上都是这么说的!对了,隔壁的大木博士在找你呢",,
1219,0x03854C,0x03859C,7,80,35,,"
 小茂:嗨!小智,你要找大木爷爷的话,他不在喔!我也是听他说要给宠物精灵才赶紧来的...",,
1220,0x03859D,0x0385F7,7,90,40,,"
 大木:真是危险!野生精灵会从草丛中跳出来的!你如有宠物精灵是可与他对战...对了!跟我来一下吧!",,
1221,0x0385F8,0x03860D,7,21,8,,"
 小茂:爷爷,你回来了!",,
1222,0x03860E,0x03868F,7,129,57,,"
 大木:喔?小茂你已经来啦?我不是叫你稍后再来嘛...既然来啦就再等一下吧!喔...小智在那有个圆圆的球吧,那里有宠物精灵是要给你的!拿去吧!",,
1223,0x038690,0x0386B0,7,32,11,,"
 小茂:啊!...啊!偏心!爷爷我也要!",,
1224,0x0386B1,0x0386D7,7,38,17,,"
 大木:小茂你急什么!我等一下也会给你的",,
1225,0x0386D8,0x0386F7,7,31,13,,"
 小茂:哼!我一定能拿到比你好的!",,
1226,0x0386F8,0x038711,7,25,10,,"
 小茂:小智,这个可是我的!",,
1227,0x038712,0x03872B,7,25,10,,"
大木:喂!什么!你在做什么!",0x038713,0x03825D
1228,0x03872C,0x03874A,7,30,13,,"
小茂:爷爷!人家就是想要这个嘛!",0x03872D,0x03825F
1229,0x03874B,0x03879D,7,82,36,,"
大木:真是拿你没办法,好吧!那个宠物精灵就给你吧!反正是早晚的是...小智,你来一下好吗?",0x03874C,0x038261
1230,0x03879E,0x0387CD,7,47,22,,"
大木:这里还有一只是刚刚抓的.和人还不是能亲近的",0x03879F,0x038263
1231,0x0387CE,0x0387D9,7,11,5,,"
得到比卡丘",0x0387CF,0x038265
1232,0x0387DA,0x038801,7,39,18,,"
小茂:刚得到精灵就当我的对手练习练习吧!",0x0387DB,0x038267
1233,0x038802,0x038865,7,99,44,,"
小茂:这不是开玩笑吗,你的精灵这么强??好吧,那我就去找别的精灵对战!好让我的精灵更强!小智.爷爷,再见了!",0x038803,0x038269
1234,0x038866,0x03887F,7,25,11,,"
老爷爷:你等等,听听我的话",0x038867,0x03826B
1235,0x038880,0x03888F,7,15,6,,"
老爷爷:你还去?",0x038881,0x03826D
1236,0x038890,0x0388C0,7,48,22,,"
女孩:老爷爷怎在这睡着了?真没办法!只好等到睡醒了",0x038891,0x03826F
1237,0x0388C1,0x038905,7,68,31,,"
店员:你是从真新镇来的吧?你知道大木博士吧.这是他要的东西,请转交给他!",0x0388C2,0x038271
1238,0x038906,0x038955,7,79,36,,"
大木:嗨!小智,怎样啊?与我给你的精灵好像相处的不错哦,你有宠物精灵训练师的才能喔!",0x038907,0x038273
1239,0x038956,0x03896E,7,24,10,,"
大木:啊?有东西要交给我?",0x038957,0x038275
1240,0x03896F,0x038985,7,22,10,,"
小智将包裹交给博士了!",0x038970,0x038277
1241,0x038986,0x0389C9,7,67,31,,"
大木:这不就是我订的特制精灵球吗?谢谢你,对了!忘了告诉你有事要拜托你",0x038987,0x038279
1242,0x0389CA,0x0389EC,7,34,15,,"
小茂:爷爷!我的精灵成长了!快来看啊",0x0389CB,0x03827B
1243,0x0389ED,0x038A8A,7,157,74,,"
大木:小茂啊,正好我有事要麻烦你们,桌上的东西是我做的宠物精灵图鉴,可自动将发现的精灵资料记录起来并增加页数,是一本方便的资料图鉴啊!小智小茂!这就交给你们保管了!",0x0389EE,0x03827D
1244,0x038A8B,0x038A94,7,9,4,,"
得到图鉴",0x038A8C,0x03827F
1245,0x038A95,0x038B14,7,127,60,,"
大木:我的梦想就是制作一本完整的图鉴,但我已经老了不行了!现在希望由你们替我完成梦想!这是能在宠物精灵历史留名的工作,你们该出发了!",0x038A96,0x038281
1246,0x038B15,0x038B95,7,128,59,,"
小茂:爷爷!就交给我一个人就好了,小智真可惜没有你出场的份!对了我要去向姐姐借城镇地图去,我要叫他不要借给你,小智!哈哈,你去也没用的!",0x038B16,0x038283
1247,0x038B96,0x038BC6,7,48,22,,"
小茂姐姐:爷爷有任务交给你啊,真辛苦,这个给你用吧",0x038B97,0x038285
1248,0x038BC7,0x038BD0,7,9,4,,"
得到地图",0x038BC8,0x038287
1249,0x038BD1,0x038C40,7,111,52,,"
老爷爷:上次好像喝醉似的头好痛,什么?我妨碍了你,你在完成精灵图鉴啊?那么抓精灵需要精灵球,只要到附近的商店就能买到",0x038BD2,0x038289
1250,0x038C41,0x038C50,7,15,7,,"
常青道馆上了锁",0x038C42,0x03828B
1251,0x038C51,0x038CC1,7,112,52,,"
小茂:小智!你要去宠物精灵联盟啊?算了吧!反正我看你也没有徽章,把关的人不会让你过去的!还有你的精灵到底有没有变强啊?",0x038C52,0x03828D
1252,0x038CC2,0x038D28,7,102,48,,"
小茂:在宠物精灵联盟里尽是非常强劲的训兽师,不能不想办法通过那里,你也不能尽是停留在这里,想办法往前进吧!",0x038CC3,0x03828F
1253,0x038D29,0x038D79,7,80,37,,"
守卫:这扇门之后都是一些强劲的精灵训练家们,你还未拿到徽章啊...当然无法让你通过啊",0x038D2A,0x038291
1254,0x038D7A,0x038DA4,7,42,19,,"
捉虫少年:你也是训练师吧,让我们来较量一下!",0x038D7B,0x038293
1255,0x038DA5,0x038DBA,7,21,8,,"
捉虫少年:你真厉害...",0x038DA6,0x038295
1256,0x038DBB,0x038DD3,7,24,10,,"
捉虫少年:不要逃避,来吧!",0x038DBC,0x038297
1257,0x038DD4,0x038DE4,7,16,7,,"
捉虫少年:我输了",0x038DD5,0x038299
1258,0x038DE5,0x038E12,7,45,21,,"
捉虫少年:以最强的训练家为目标你能赢的了我吗?",0x038DE6,0x03829B
1259,0x038E13,0x038E28,7,21,9,,"
捉虫少年:你果然很强!",0x038E14,0x03829D
1260,0x038E29,0x038E3F,7,22,10,,"
捉虫少年:让你见识一下",0x038E2A,0x03829F
1261,0x038E40,0x038E53,7,19,7,,"
捉虫少年:不可能...",0x038E41,0x0382A1
1262,0x038E54,0x038E83,7,47,20,,"
男孩:你是精灵训练家吧?小刚正在找寻对手...来吧!",0x038E55,0x0382A3
1263,0x038E84,0x038EAB,7,39,18,,"
男孩:你有战胜的自信的话就去挑战小刚吧!",0x038E85,0x0382A5
1264,0x038EAC,0x038F36,7,138,66,,"
裁判:你要不要朝宠物精灵冠军试试啊?我虽不是训练家但我可给你一些意见,你的比卡丘想赢这道场满难的!小刚所使用的地面系精灵是不受电气攻击的影响!",0x038EAD,0x0382A7
1265,0x038F37,0x038F6D,7,54,24,,"
侦察员:等等!小孩有什么事啊!找小刚挑战?一万光年以后吧!",0x038F38,0x0382A9
1266,0x038F6E,0x038F8A,7,28,13,,"
侦察员:你很厉害但比不上小刚",0x038F6F,0x0382AB
1267,0x038F8B,0x039013,7,136,64,,"
小刚:你来了!我是尼比宠物精灵道馆的领袖小刚!我的坚硬石头也就是我的精灵!我所使用的精灵以石系居多!就算会输也要战斗,这就是训练家的宿命!来吧",0x038F8C,0x0382AD
1268,0x039014,0x039048,7,52,24,,"
小刚:哈哈,真厉害呢我给你宠物精灵联盟公认的灰色徽章!",0x039015,0x0382AF
1269,0x039049,0x039056,7,13,6,,"
得到灰色徽章",0x03904A,0x0382B1
1270,0x039057,0x0390B0,7,89,42,,"
小刚:有了灰色徽章你的精灵都将变强,持有闪光特技的精灵就算不战斗也能使用闪光!还有这个给你!",0x039058,0x0382B3
1271,0x0390B1,0x0390C1,7,16,6,,"
得到技能机器34!",0x0390B2,0x0382B5
1272,0x0390C2,0x039151,7,143,64,,"
小刚:使用技能机器时精灵将马上记住特技,但特技就将丢弃!要让哪个精灵学习最好想清楚.特技35是变硬...被攻击时一直变硬...提升防御力!是一个有趣的特技!",0x0390C3,0x0382B7
1273,0x039152,0x0391D2,7,128,61,,"
小刚:在这世上什么人都有,有人养精灵有人利用精灵战斗,在这有训练宠物精灵养成的修行!如果你以训练家为目标的话你该去华蓝市的道场试试!",0x039153,0x0382B9
1274,0x0391D3,0x039209,7,54,25,,"
裁判:真不愧是强手!就是这样一来朝宠物精灵联盟冠军前进!",0x0391D4,0x0382BB
1275,0x03920A,0x039228,7,30,13,,"
迷你裙:那边的人!你刚在看我吧!",0x03920B,0x0382BD
1276,0x039229,0x039257,7,46,20,,"
迷你裙:算了...不过你再继续看的话我会打人的喔!",0x03922A,0x0382BF
1277,0x039258,0x03927F,7,39,18,,"
捉虫少年:你不是在常青森林遇到的家伙吗?",0x039259,0x0382C1
1278,0x039280,0x0392AD,7,45,21,,"
捉虫少年:在这附近可以抓到和森林不一样的精灵!",0x039281,0x0382C3
1279,0x0392AE,0x0392DC,7,46,21,,"
谈判小子:穿短裤活动方便很好啊!你要不要穿穿看?",0x0392AF,0x0382C5
1280,0x0392DD,0x03931E,7,65,31,,"
谈判小子:你有用电脑通信吗?捕抓到的妖怪超过六个会自动记录到电脑中",0x0392DE,0x0382C7
1281,0x03931F,0x039347,7,40,18,,"
捉虫少年:你是训练家?那就立刻跟我比一下!",0x039320,0x0382C9
1282,0x039348,0x03935F,7,23,9,,"
捉虫少年:还真是搞笑...",0x039349,0x0382CB
1283,0x039360,0x039380,7,32,14,,"
迷你裙:你的视线!真的很令人在意!",0x039361,0x0382CD
1284,0x039381,0x0393A9,7,40,19,,"
迷你裙:如果不想打架的话就不要让视力交会",0x039382,0x0382CF
1285,0x0393AA,0x0393C7,7,29,13,,"
谈判小子:什么嘛!没有穿短裤嘛",0x0393AB,0x0382D1
1286,0x0393C8,0x0393DD,7,21,8,,"
谈判小子:输了输了...",0x0393C9,0x0382D3
1287,0x0393DE,0x039403,7,37,17,,"
捉虫少年:用刚抓到的宠物精灵跟我打吧!",0x0393DF,0x0382D5
1288,0x039404,0x039418,7,20,9,,"
捉虫少年:你很厉害呢",0x039405,0x0382D7
1289,0x039419,0x039437,7,30,13,,"
迷你裙:呀!你刚才有摸我身体吗?",0x03941A,0x0382D9
1290,0x039438,0x03944F,7,23,9,,"
迷你裙:原来是误会啊...",0x039439,0x0382DB
1291,0x039450,0x03948B,7,59,24,,"
大爷:只告诉你一个好消息...!秘密的鲤鱼王只卖500元!你买不买?",0x039451,0x0382DD
1292,0x03948C,0x03949A,7,14,6,,"
是吗?真是可惜",0x03948D,0x0382DF
1293,0x03949B,0x0394A6,7,11,5,,"
得到鲤鱼王",0x03949C,0x0382E1
1294,0x0394A7,0x0394CA,7,35,15,,"
捉虫少年:可疑男人在洞内徘徊你是...",0x0394A8,0x0382E3
1295,0x0394CB,0x0394FC,7,49,22,,"
捉虫少年:被骗了,没错!我看到的家伙他是火箭队的人!",0x0394CC,0x0382E5
1296,0x0394FD,0x039528,7,43,20,,"
迷你裙:干嘛啊?我是在这里等洞里分散的朋友啦",0x0394FE,0x0382E7
1297,0x039529,0x039553,7,42,20,,"
迷你裙:我是听说这个洞里有很棒的化石才来的",0x03952A,0x0382E9
1298,0x039554,0x039584,7,48,22,,"
火箭队:宠物精灵黑手党组织火箭队!是又恐怖又强的!",0x039555,0x0382EB
1299,0x039585,0x03959C,7,23,9,,"
火箭队:你比我更恐怖...",0x039586,0x0382ED
1300,0x03959D,0x0395C0,7,35,15,,"
研究员:哇!什么啊!不要突然跟我说话!",0x03959E,0x0382EF
1301,0x0395C1,0x0395CF,7,14,3,,"
研究员:......",0x0395C2,0x0382F1
1302,0x0395D0,0x0395EA,7,26,12,,"
迷你裙:洞隆里相当的宽阔呢",0x0395D1,0x0382F3
1303,0x0395EB,0x03960D,7,34,16,,"
迷你裙:这么大哪边是出口都搞不清楚",0x0395EC,0x0382F5
1304,0x03960E,0x03963A,7,44,20,,"
火箭队:我们正在做重要的工作!小孩子赶快回家!",0x03960F,0x0382F7
1305,0x03963B,0x03965F,7,36,16,,"
火箭队:蛮厉害的嘛,加入我们火箭队吧!",0x03963C,0x0382F9
1306,0x039660,0x03967D,7,29,13,,"
大叔:原来是小孩子啊!吓我一跳",0x039661,0x0382FB
1307,0x03967E,0x0396A6,7,40,18,,"
大叔:小孩子不可以到这么阴暗的地方闲逛!!",0x03967F,0x0382FD
1308,0x0396A7,0x0396CE,7,39,18,,"
火箭队:随便闯入大人的世界可是很危险的!",0x0396A8,0x0382FF
1309,0x0396CF,0x0396E2,7,19,8,,"
火箭队:真令人生气!",0x0396D0,0x038301
1310,0x0396E3,0x039702,7,31,14,,"
谈判小子:你也是来这里探险的吗?",0x0396E4,0x038303
1311,0x039703,0x039724,7,33,15,,"
谈判小子:到底哪里有珍奇的精灵呢?",0x039704,0x038305
1312,0x039725,0x039752,7,45,20,,"
研究员:等一下!这化石是我发现的,两个都是我的!",0x039726,0x038307
1313,0x039753,0x039796,7,67,31,,"
研究员:好吧,就分你一个好了,我和你各拿一个化石,一个人独吞是不行的哟",0x039754,0x038309
1314,0x039797,0x0397DE,7,71,33,,"
研究员:听说离这里很远的红莲岛上有宠物精灵的研究所能让化石复活的研究...",0x039798,0x03830B
1315,0x0397DF,0x039805,7,38,17,,"
火箭队:等一下!化石是我们火箭队的东西!",0x0397E0,0x03830D
1316,0x039806,0x039813,7,13,5,,"
小智:你们是?",0x039807,0x03830F
1317,0x039814,0x03982E,7,26,12,,"
武藏:既然你诚心诚意的问了",0x039815,0x038311
1318,0x03982F,0x039850,7,33,15,,"
小次郎:那我就大发慈悲的告诉你们!",0x039830,0x038313
1319,0x039851,0x039869,7,24,11,,"
武藏:为了防止世界被破坏",0x039852,0x038315
1320,0x03986A,0x039885,7,27,12,,"
小次郎:为了维护世界的和平.",0x03986B,0x038317
1321,0x039886,0x03989E,7,24,11,,"
武藏:坚持爱与真实的罪恶",0x039887,0x038319
1322,0x03989F,0x0398BA,7,27,12,,"
小次郎:最有魅力的反派人物!",0x0398A0,0x03831B
1323,0x0398BB,0x0398C6,7,11,4,,"
武藏:武藏!",0x0398BC,0x03831D
1324,0x0398C7,0x0398D6,7,15,6,,"
小次郎:小次郎!",0x0398C8,0x03831F
1325,0x0398D7,0x0398F6,7,31,14,,"
武藏:我们是穿过银河系的火箭队!",0x0398D8,0x038321
1326,0x0398F7,0x039919,7,34,15,,"
小次郎:白洞,白色的明天在等着我们!",0x0398F8,0x038323
1327,0x03991A,0x03992C,7,18,6,,"
喵喵:说的对!喵...",0x03991B,0x038325
1328,0x03992D,0x039942,7,21,8,,"
小次郎:没想到会输...",0x03992E,0x038327
1329,0x039943,0x03995A,7,23,9,,"
武藏:好讨厌的感觉哟...",0x039944,0x038329
1330,0x03995B,0x039966,7,11,3,,"
喵喵:喵...",0x03995C,0x03832B
1331,0x039967,0x0399B0,7,73,33,,"
警察:真是可怜!家里糟了小偷,我知道犯人是谁!是火箭队,警察也对他们很头疼呢!",0x039968,0x03832D
1332,0x0399B1,0x039A21,7,112,54,,"
裁判:未来的冠军给你一些建议吧!这里的馆长阿霞是使用水系的精灵!如果用植物系的怪物来吸取水份或用电系来使之麻痹也行",0x0399B2,0x03832F
1333,0x039A22,0x039A36,7,20,9,,"
游泳男:你的对手是我",0x039A23,0x038331
1334,0x039A37,0x039A69,7,50,23,,"
游泳男:阿霞会成为一位很强的训练家!才不会输给你呢!",0x039A38,0x038333
1335,0x039A6A,0x039A94,7,42,19,,"
游泳女:对付你我就够了!用不着阿霞亲自动手!",0x039A6B,0x038335
1336,0x039A95,0x039AA6,7,17,6,,"
游泳女:失败了...",0x039A96,0x038337
1337,0x039AA7,0x039B0E,7,103,49,,"
小霞:你在培养精灵时有什么策略吗?我的策略就是让它成为水系的精灵!让我这个世界第一美少女来成为你的对手吧!",0x039AA8,0x038339
1338,0x039B0F,0x039B95,7,134,61,,"
小霞:是我输了?没办法!蓝色徽章就给你吧!拥有蓝色徽章就算不是在战斗中也能使用居合斩喔!特技11也送给你吧,特技11是泡沫光线让水系的精灵学吧!",0x039B10,0x03833B
1339,0x039B96,0x039BEF,7,89,40,,"
小茂:嗨!小智,你还为那种事困惑啊?我都抓到又强又棒的精灵!什么什么?你抓了什么啊?让我看看嘛!",0x039B97,0x03833D
1340,0x039BF0,0x039CAE,7,190,91,,"
小茂:嗨嗨,我到马沙家他给我看了许多珍贵的宠物精灵耶!托他的福,我的精灵图鉴又增加了好几页呢,总之马沙是一位有名的宠物精灵收集家!电脑通信的精灵保管系统也是他做的,如果你也有使用真应该去向他道谢呢",0x039BF1,0x03833F
1341,0x039CAF,0x039CEB,7,60,28,,"
捉虫少年:如果你能连续打败五人,将可得到丰富的奖品你能胜利吗?",0x039CB0,0x038341
1342,0x039CEC,0x039D10,7,36,16,,"
捉虫少年:不错,但你能全部胜过我们吗?",0x039CED,0x038343
1343,0x039D11,0x039D39,7,40,18,,"
迷你裙:第二人正是我!现在才是真正的战斗!",0x039D12,0x038345
1344,0x039D3A,0x039D4C,7,18,8,,"
迷你裙:我承认你了",0x039D3B,0x038347
1345,0x039D4D,0x039D72,7,37,17,,"
谈判小子:第三人登场!我不会给你太好过",0x039D4E,0x038349
1346,0x039D73,0x039D85,7,18,8,,"
谈判小子:有两下子",0x039D74,0x03834B
1347,0x039D86,0x039DB6,7,48,22,,"
迷你裙:我是第四人,你不就是为了引人注目才来的吗?",0x039D87,0x03834D
1348,0x039DB7,0x039DCF,7,24,11,,"
迷你裙:我今后就关注你吧",0x039DB8,0x03834F
1349,0x039DD0,0x039DF3,7,35,15,,"
侦察员:我就是最后的第五人了!来吧!!",0x039DD1,0x038351
1350,0x039DF4,0x039E10,7,28,13,,"
侦察员:你是第一个打败我们的",0x039DF5,0x038353
1351,0x039E11,0x039E38,7,39,18,,"
火箭队:太精彩了,按照约定这个礼物给你吧",0x039E12,0x038355
1352,0x039E39,0x039E44,7,11,5,,"
得到月之石",0x039E3A,0x038357
1353,0x039E45,0x039E7E,7,57,27,,"
火箭队:加入火箭队吧,我们是专门使用宠物精灵扩充地皮的集团",0x039E46,0x038359
1354,0x039E7F,0x039EB7,7,56,25,,"
火箭队:你还真是强劲!有这样的技术不加入火箭队太可惜了...",0x039E80,0x03835B
1355,0x039EB8,0x039EDA,7,34,16,,"
侦察员:我在草堆里都看到了你的表现",0x039EB9,0x03835D
1356,0x039EDB,0x039EEA,7,15,5,,"
侦察员:你狠...",0x039EDC,0x03835F
1357,0x039EEB,0x039F51,7,102,47,,"
男孩:我不会培育宠物精灵,觉的它怪可怜的正想放生这只小火龙...如果你能好好照顾他的话,我就把它送给你如何?",0x039EEC,0x038361
1358,0x039F52,0x039F69,7,23,9,,"
是吗?那我只好放生了...",0x039F53,0x038363
1359,0x039F6A,0x039F7B,7,17,7,,"
真的?太谢谢你了!",0x039F6B,0x038365
1360,0x039F7C,0x039F87,7,11,5,,"
得到小火龙",0x039F7D,0x038367
1361,0x039F88,0x039FAD,7,37,17,,"
大叔:刚刚从观月山下来的还很有精神啊!",0x039F89,0x038369
1362,0x039FAE,0x039FB9,7,11,4,,"
大叔:厉害!",0x039FAF,0x03836B
1363,0x039FBA,0x039FE5,7,43,20,,"
谈判小子:这片森林是附近的训练家训练的场所!",0x039FBB,0x03836D
1364,0x039FE6,0x039FFA,7,20,9,,"
谈判小子:做的不错嘛",0x039FE7,0x03836F
1365,0x039FFB,0x03A02B,7,48,22,,"
大叔:你要去马沙的小屋吗?那去之前先与我比试一下!",0x039FFC,0x038371
1366,0x03A02C,0x03A039,7,13,5,,"
大叔:算你狠!",0x03A02D,0x038373
1367,0x03A03A,0x03A06E,7,52,24,,"
谈判小子:枯叶港的铁达尼号的舞会,我和爸爸去过!羡慕吧",0x03A03B,0x038375
1368,0x03A06F,0x03A093,7,36,17,,"
铁达尼号上可是有很多厉害的训练师哦!",0x03A070,0x038377
1369,0x03A094,0x03A0A7,7,19,8,,"
迷你裙:我是迷你裙!",0x03A095,0x038379
1370,0x03A0A8,0x03A0BB,7,19,8,,"
迷你裙:喜欢迷你裙!",0x03A0A9,0x03837B
1371,0x03A0BC,0x03A0D1,7,21,9,,"
大叔:想过去,先打败我",0x03A0BD,0x03837D
1372,0x03A0D2,0x03A0E1,7,15,5,,"
大叔:我输了...",0x03A0D3,0x03837F
1373,0x03A0E2,0x03A0F4,7,18,8,,"
侦察员:我是侦察员",0x03A0E3,0x038381
1374,0x03A0F5,0x03A106,7,17,6,,"
侦察员:哈哈哈...",0x03A0F6,0x038383
1375,0x03A107,0x03A126,7,31,14,,"
谈判小子:我有预感,你会与我战斗",0x03A108,0x038385
1376,0x03A127,0x03A140,7,25,10,,"
谈判小子:我有预感会输...",0x03A128,0x038387
1377,0x03A141,0x03A166,7,37,16,,"
迷你裙:朋友们都拥有可爱的精灵...可恨",0x03A142,0x038389
1378,0x03A167,0x03A18B,7,36,15,,"
迷你裙:从观月山来的吗?我想要皮皮...",0x03A168,0x03838B
1379,0x03A18C,0x03A22E,7,162,74,,"
马沙:大家好,我是马沙!大家都叫我精灵迷!你那是什么眼神?不相信的样子...我是实验失败才和精灵粘在一起的你能救我吗?我要进入传送机里,分离程序就拜托你了!对,就是那部电脑!",0x03A18D,0x03838D
1380,0x03A22F,0x03A23A,7,11,5,,"
马沙获救了",0x03A230,0x03838F
1381,0x03A23B,0x03A273,7,56,26,,"
马沙:谢谢你,你是来看我的收集品的是吗?对了这是给你的谢礼",0x03A23C,0x038391
1382,0x03A274,0x03A27D,7,9,4,,"
得到船票",0x03A275,0x038393
1383,0x03A27E,0x03A2E0,7,98,47,,"
马沙:现在枯叶市枯叶港来了一搜铁达尼号听说也来了许多训练家呢,我有一张船票但我不喜欢派对,你去玩玩吧",0x03A27F,0x038395
1384,0x03A2E1,0x03A377,7,150,69,,"
马沙:对了,给你看一下我的收藏品吧.传说现在被发现的精灵种类在这个世界上有150种之多,但实际数量可能要比这还多,我一直在这个海边就是要等传说中的精灵出现...",0x03A2E2,0x038397
1385,0x03A378,0x03A3D4,7,92,40,,"
火箭队:喂!不可以随便进入别人的花园!...我?我只是一个过路人,可不是一个奇怪的人!什么?我很可疑?",0x03A379,0x038399
1386,0x03A3D5,0x03A40E,7,57,22,,"
火箭队:我再也不敢了...饶了我吧!那么...我就闪人了...拜拜!",0x03A3D6,0x03839B
1387,0x03A40F,0x03A443,7,52,23,,"
警卫:我是尽责的警卫,好渴喔!喂喂!现在这里是禁止通行!",0x03A410,0x03839D
1388,0x03A444,0x03A459,7,21,9,,"
捉虫少年:我看你不惯!",0x03A445,0x03839F
1389,0x03A45A,0x03A475,7,27,11,,"
捉虫少年:现在看你顺眼了...",0x03A45B,0x0383A1
1390,0x03A476,0x03A48B,7,21,9,,"
侦察员:想见识一下吗?",0x03A477,0x0383A3
1391,0x03A48C,0x03A4A3,7,23,10,,"
侦察员:反而让我见识了!",0x03A48D,0x0383A5
1392,0x03A4A4,0x03A4B6,7,18,8,,"
女孩:我长的可爱吧",0x03A4A5,0x0383A7
1393,0x03A4B7,0x03A4C6,7,15,6,,"
女孩:我喜欢你!",0x03A4B8,0x0383A9
1394,0x03A4C7,0x03A4EA,7,35,16,,"
捉虫少年:我捉到好精灵了,比试一下吧",0x03A4C8,0x0383AB
1395,0x03A4EB,0x03A504,7,25,10,,"
捉虫少年:还是欠缺训练...",0x03A4EC,0x0383AD
1396,0x03A505,0x03A516,7,17,7,,"
女孩:你在看哪里?",0x03A506,0x0383AF
1397,0x03A517,0x03A525,7,14,6,,"
女孩:是个误会",0x03A518,0x0383B1
1398,0x03A526,0x03A53F,7,25,11,,"
侦察员:现在我的心情不好!",0x03A527,0x0383B3
1399,0x03A540,0x03A555,7,21,8,,"
侦察员:心情更糟了...",0x03A541,0x0383B5
1400,0x03A556,0x03A57A,7,36,17,,"
女警君莎:抓到最近老是恶作剧的杰尼龟",0x03A557,0x0383B7
1401,0x03A57B,0x03A59B,7,32,15,,"
船员:铁达尼号一年才进一次枯叶港",0x03A57C,0x0383B9
1402,0x03A59C,0x03A5C9,7,45,20,,"
船员:欢迎来到铁达尼号!请等一等,客人你的票呢?",0x03A59D,0x0383BB
