stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x038CF6,MAIN,1182,D0313,In-game dialogue,0x038CF6,0x038299,0x038299,dialogue_19_19,,1257,0x038DD4,捉虫少年:我输了,ascii,I'm looking for a Weedle.,I lost.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,26,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly restores the Bug Catcher's admission of defeat rather than the unrelated Weedle search. Full-text review: Normalizes nonstandard speaker abbreviation 'BUG:' to 'BUG CATCHER:'.,,,,
MAIN:0x038D11,MAIN,1183,D0314,In-game dialogue,0x038D11,0x03841B,0x03841B,dialogue_19_19,,1450,0x03AB93,绅士:不想加入吗...,ascii,You're very good!,You don't want to join...?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete question and full speaker label. Omits the contextual one-speaker label 'GENTLEMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x038D23,MAIN,1184,D0315,In-game dialogue,0x038D23,0x038291,0x038291,dialogue_19_19,,1253,0x038D29,"守卫:这扇门之后都是一些强劲的精灵训练家们,你还未拿到徽章啊...当然无法让你通过啊",graphical_codes,"0000000<B3DF><B3E0>:<B0EE><B3E1><B3E2><B3E3><B2A8><B1C0><B0C2><B1D1><B3E4><B2C9><B3D9><B0BC><B0A1><B0A2><B2DE><B2C5><B1BF><B2EF>,<B0C5><B2BD><B3E5><B0C6><B0DB><B3D1><B3D2><B2AC>...<B2C4><B2AA><B3E6><B2B8><B2CB><B0C5><B3DA><B3D4><B2AC>","Strong Trainers are ahead. You have no Badge, so I can't let you pass.",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,86,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Turns two gate fragments into complete causal clauses. Omits the contextual one-speaker label 'GUARD', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x038D7A,MAIN,1185,D0316,In-game dialogue,0x038D7A,0x0382A3,0x0382A3,dialogue_19_19,,1262,0x038E54,男孩:你是精灵训练家吧?小刚正在找寻对手...来吧!,ascii,You're a trainer right? Follow me!,Trainer? Brock wants challengers! Follow me!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,36,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x038D9F,MAIN,1186,D0317,In-game dialogue,0x038D9F,0x0382A5,0x0382A5,dialogue_19_19,,1263,0x038E84,男孩:你有战胜的自信的话就去挑战小刚吧!,ascii,Brock's looking forchallengers.,"If you're confident, go challenge Brock!",adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,31,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x038DBF,MAIN,1187,D0318,In-game dialogue,0x038DBF,0x0382A7,0x0382A7,dialogue_19_19,,1264,0x038EAC,"裁判:你要不要朝宠物精灵冠军试试啊?我虽不是训练家但我可给你一些意见,你的比卡丘想赢这道场满难的!小刚所使用的地面系精灵是不受电气攻击的影响!",ascii,"Hey champ! Let me give you a tip. Brock uses Rock Pok@mon, Electric attacks are uselessagainst them!",Let's get happening! Want to be Champion? Pikachu will struggle here. Electric attacks can't hurt Brock's Ground Pokémon!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,108,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x038E2C,MAIN,1188,D0319,In-game dialogue,0x038E2C,0x0382A9,0x0382A9,dialogue_19_19,,1265,0x038F37,侦察员:等等!小孩有什么事啊!找小刚挑战?一万光年以后吧!,ascii,Wait! You're light years away from facing Brock!,"Stop, kid! Face Brock? You're 10,000 light-years off!",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,51,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Keeps the interruption, Brock challenge, and exact ten-thousand-light-year taunt.",,,,
MAIN:0x038E60,MAIN,1189,D0320,In-game dialogue,0x038E60,0x0382AB,0x0382AB,dialogue_19_19,,1266,0x038F6E,侦察员:你很厉害但比不上小刚,ascii,"Darn,Light years isdistance,not time!","You're strong, but Brock is stronger.",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,37,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the missing subject and copula. Omits the contextual one-speaker label 'SCOUT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x038E86,MAIN,1190,D0321,In-game dialogue,0x038E86,0x0382AD,0x0382AD,dialogue_19_19,BROCK,1267,0x038F8B,"小刚:你来了!我是尼比宠物精灵道馆的领袖小刚!我的坚硬石头也就是我的精灵!我所使用的精灵以石系居多!就算会输也要战斗,这就是训练家的宿命!来吧",ascii,I'm Brock!I believein strong defense and determination! Do you still wish to face me? Fine then! Show me your best!,"BROCK: I'm Pewter's Gym Leader! My rock-hard team is mostly Rock-type. Every Trainer fights, even when defeat seems certain! Come on!",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,119,yes,"Uses complete, natural English while respecting dialogue pagination and ROM bank limits; no displayed word is truncated.","Keeps Brock as Pewter's Leader, his rock-hard mostly Rock-type team, and his duty to fight despite possible defeat. Full-text review: Restores Brock's self-identification and recasts his creed in natural English.",,,,
MAIN:0x038EFE,MAIN,1191,D0322,In-game dialogue,0x038EFE,0x0382AF,0x0382AF,dialogue_19_19,BROCK,1268,0x039014,"小刚:哈哈,真厉害呢我给你宠物精灵联盟公认的灰色徽章!",ascii,"I took you for granted.As proof ofyour victory,here'sthe BOULDERBADGE!",BROCK: I took you for granted. Here's the official Boulder Badge!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,74,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x038F49,MAIN,1192,D0323,In-game dialogue,0x038F49,0x0382B1,0x0382B1,dialogue_19_19,,1269,0x039049,得到灰色徽章,ascii,"You can now use theHM Flash! Here,takethis with you too.",Got the Boulder Badge!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,56,no,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x038F82,MAIN,1193,D0324,In-game dialogue,0x038F82,0x0382B3,0x0382B3,dialogue_19_19,BROCK,1270,0x039057,"小刚:有了灰色徽章你的精灵都将变强,持有闪光特技的精灵就算不战斗也能使用闪光!还有这个给你!",ascii,Recieved TM35!,BROCK: The Boulder Badge powers your team. Flash works outside battle. Take this!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,14,yes,"Uses short active clauses for the boost, field move, and gift.","Keeps the Badge's team-wide boost, Flash outside battle, and Brock's additional gift.",,,,
MAIN:0x038F91,MAIN,1194,D0325,In-game dialogue,0x038F91,0x0382B5,0x0382B5,dialogue_19_19,,1271,0x0390B1,得到技能机器34!,ascii,It contains Harden.This raises your Pokemon's defense.,Got TM35!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,56,no,,Full-text review: The executable TM table and following Harden explanation prove the Chinese receipt's 34 is a typo.,,,,
MAIN:0x038FCA,MAIN,1195,D0326,In-game dialogue,0x038FCA,0x0382B7,0x0382B7,dialogue_19_19,BROCK,1272,0x0390C2,"小刚:使用技能机器时精灵将马上记住特技,但特技就将丢弃!要让哪个精灵学习最好想清楚.特技35是变硬...被攻击时一直变硬...提升防御力!是一个有趣的特技!",ascii,A TM can only be used once.So choosewho you use it on carefully.,"BROCK: A TM teaches a move, then vanishes. Choose well! TM35's Harden raises Defense when hit. Fun, huh?",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,67,yes,Recasts the long tutorial as compact active rules without dropping any mechanic.,"Keeps one-use TMs, careful choice, TM35's Harden, its Defense boost under attack, and Brock's amusement.",,,,
MAIN:0x03900E,MAIN,1196,D0327,In-game dialogue,0x03900E,0x0382B9,0x0382B9,dialogue_19_19,BROCK,1273,0x039152,"小刚:在这世上什么人都有,有人养精灵有人利用精灵战斗,在这有训练宠物精灵养成的修行!如果你以训练家为目标的话你该去华蓝市的道场试试!",ascii,You seem to be verygifted as a trainer.Go to the GYM in Cerulean andtest your strength.,BROCK: Some raise Pokémon; some battle. Training is a discipline. Future Trainer? Try Cerulean Gym!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,95,yes,Reduces the world-view speech to its three sourced contrasts and destination.,"Keeps raising versus battling, disciplined training, and Cerulean Gym as the aspiring Trainer's next test.",,,,
MAIN:0x03906E,MAIN,1197,D0328,In-game dialogue,0x03906E,0x0382BB,0x0382BB,dialogue_19_19,,1274,0x0391D3,裁判:真不愧是强手!就是这样一来朝宠物精灵联盟冠军前进!,ascii,"Just as I thought, you're Champion Material!",Just as I thought! You're Pokémon Champ material!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,47,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03909E,MAIN,1198,D0329,In-game dialogue,0x03909E,0x0382BD,0x0382BD,dialogue_19_19,,1275,0x03920A,迷你裙:那边的人!你刚在看我吧!,ascii,"You looked at me, didn't you?",Hey! You stared at me!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,30,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps the Lass calling out the player for staring at her.,,,,
MAIN:0x0390BD,MAIN,1199,D0330,In-game dialogue,0x0390BD,0x0382BF,0x0382BF,dialogue_19_19,,1276,0x039229,迷你裙:算了...不过你再继续看的话我会打人的喔!,ascii,You're mean!,Fine... Stare again and I'll hit you!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,12,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps her reluctant dismissal and threat to hit the player for continued staring.,,,,
MAIN:0x0390CA,MAIN,1200,D0331,In-game dialogue,0x0390CA,0x0382C1,0x0382C1,dialogue_19_19,,1277,0x039258,捉虫少年:你不是在常青森林遇到的家伙吗?,ascii,Hey! I met you in Viridian Forest!,Didn't we meet in Viridian Forest?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,35,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps the Bug Catcher's recognition of the player from Viridian Forest.,,,,
MAIN:0x0390EE,MAIN,1201,D0332,In-game dialogue,0x0390EE,0x0382C3,0x0382C3,dialogue_19_19,,1278,0x039280,捉虫少年:在这附近可以抓到和森林不一样的精灵!,ascii,You beat me again!,Pokémon here differ from those in the forest!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,18,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Repairs the malformed comparison 'unlike the forest's'. Omits the contextual one-speaker label 'BUG CATCHER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x039101,MAIN,1202,D0333,In-game dialogue,0x039101,0x0382C5,0x0382C5,dialogue_19_19,,1279,0x0392AE,谈判小子:穿短裤活动方便很好啊!你要不要穿穿看?,ascii,Are you a Pok@mon Trainer too?,Shorts make moving easy. Try them!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,31,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps the practical mobility claim about shorts and the invitation to try them.,,,,
MAIN:0x039121,MAIN,1203,D0334,In-game dialogue,0x039121,0x0382C7,0x0382C7,dialogue_19_19,,1280,0x0392DD,谈判小子:你有用电脑通信吗?捕抓到的妖怪超过六个会自动记录到电脑中,ascii,Are you storing Pok@mon on the PC?,"Catch more than six Pokémon, and the rest go to the PC.",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,37,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Replaces a semicolon fragment with the complete storage rule. Omits the contextual one-speaker label 'YOUNGSTER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
