entry_index,english_offset_hex,script_line,layout,source_length,alignment_method,alignment_confidence,pointer_references,chinese_record_indexes,chinese_offsets,chinese_text,english_storage,english_text,fidelity_status,review_note
162,0x03111F,5900,,6,pointer_table,high,0x030FA3,357,0x031124,"
大文字烧",graphical_codes,<B0E1><B0E3><B0E5>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
163,0x031126,5602,,5,pointer_table,high,0x030FA5,358,0x03112E,"
喷火",ascii,Erupt,pending_semantic_review,
164,0x03112C,5603,,4,pointer_table,high,0x030FA7,359,0x031134,"
鬼火",ascii,Wisp,pending_semantic_review,
165,0x031131,5604,,6,pointer_table,high,0x030FA9,360,0x03113A,"
泡泡",ascii,Bubble,pending_semantic_review,
166,0x031138,5901,,6,pointer_table,high,0x030FAB,361,0x031140,"
水枪",graphical_codes,<B561><B563><B565>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
167,0x031142,5902,,6,pointer_table,high,0x030FAD,362,0x031146,"
水之波动",graphical_codes,<B0E7><B0E9><B0EB>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
168,0x031149,5903,,6,pointer_table,high,0x030FAF,363,0x031150,"
泡泡光线",graphical_codes,<B0ED><B0EF><B0F1>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
169,0x031150,5904,,6,pointer_table,high,0x030FB1,364,0x03115A,"
墨汁炮",graphical_codes,<B567><B569><B56B>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
170,0x03115A,5905,,6,pointer_table,high,0x030FB3,365,0x031162,"
大钳槌",graphical_codes,<B0F3><B0F5><B0F7>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
171,0x031166,5906,,6,pointer_table,high,0x030FB7,367,0x031170,"
高压水泵",graphical_codes,<B56D><B56F><B571>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
172,0x031170,5907,,6,pointer_table,high,0x030FB9,368,0x03117A,"
喷水",graphical_codes,<B0F9><B0FB><B0FD>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
173,0x031177,5605,,5,pointer_table,high,0x030FBB,369,0x031180,"
贝壳夹",ascii,Clamp,pending_semantic_review,
174,0x03117D,4845,,8,pointer_table,high,0x030FBD,370,0x031188,"
躲进贝壳",ascii,Withdraw,pending_semantic_review,
175,0x031186,5908,,8,pointer_table,high,0x030FBF,371,0x031192,"
电气",graphical_codes,<B1A1><B1A3><B1A5><B1A7>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
176,0x03118F,5909,,6,pointer_table,high,0x030FC1,372,0x031198,"
电击波",graphical_codes,<B1A9><B1AB><B1AD>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
177,0x031196,5606,,5,pointer_table,high,0x030FC3,373,0x0311A0,"
电火花",ascii,Spark,pending_semantic_review,
178,0x03119C,5910,,8,pointer_table,high,0x030FC5,374,0x0311A8,"
闪电拳",graphical_codes,<B1AF><B1B1><B1B3><B1B5>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
179,0x0311A5,5911,,8,pointer_table,high,0x030FC7,375,0x0311B0,"
十万伏特",graphical_codes,<B1B7><B1B9><B1BB><B1BD>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
180,0x0311AE,5912,,6,pointer_table,high,0x030FC9,376,0x0311BA,"
电磁炮",graphical_codes,<B1BF><B1C1><B1C3>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
181,0x0311B5,5913,,6,pointer_table,high,0x030FCB,377,0x0311C2,"
高压电击",graphical_codes,<B1C5><B1C7><B1C9>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
182,0x0311BC,5607,,7,pointer_table,high,0x030FCD,378,0x0311CC,"
雷电",ascii,Thunder,pending_semantic_review,
183,0x0311C4,5914,,8,pointer_table,high,0x030FCF,379,0x0311D2,"
电磁波",graphical_codes,<B1CB><B1CD><B1CF><B1D1>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
184,0x0311CD,5608,,6,pointer_table,high,0x030FD1,380,0x0311DA,"
吸取",ascii,Avsorb,pending_semantic_review,
185,0x0311D4,5915,,6,pointer_table,high,0x030FD3,381,0x0311E0,"
百力吸取",graphical_codes,<B1D3><B1D5><B1D7>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
186,0x0311DB,5916,,6,pointer_table,high,0x030FD5,382,0x0311EA,"
亿力吸取",graphical_codes,<B1D9><B1DB><B1DD>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
187,0x0311E2,5917,,4,pointer_table,high,0x030FD7,383,0x0311F4,"
蔓藤鞭",graphical_codes,<B573><B575>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
188,0x0311E7,5609,,4,containing_offset,medium,,381,0x0311E0,"
百力吸取",ascii,Whip,pending_semantic_review,
189,0x0311EC,5918,,6,pointer_table,high,0x030FD9,384,0x0311FC,"
飞叶快刀",graphical_codes,<B1DF><B1E1><B1E3>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
190,0x0311F3,5919,,6,pointer_table,high,0x030FDB,385,0x031206,"
魔叶斩",graphical_codes,<B1E5><B1E7><B1E9>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
191,0x0311FA,5920,,4,pointer_table,high,0x030FDD,386,0x03120E,"
刃叶斩",graphical_codes,<B577><B579>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
192,0x0311FF,5610,,4,containing_offset,medium,,384,0x0311FC,"
飞叶快刀",ascii,Bomb,pending_semantic_review,
193,0x031204,5921,,6,pointer_table,high,0x030FDF,387,0x031216,"
太阳光线",graphical_codes,<B1EB><B1ED><B1EF>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
194,0x03120B,5922,,6,pointer_table,high,0x030FE1,388,0x031220,"
硬化植物",graphical_codes,<B1F1><B1F3><B1F5>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
195,0x031212,5923,,8,pointer_table,high,0x030FE3,389,0x03122A,"
草笛",graphical_codes,<B1F7><B1F9><B1FB><B1FD>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
196,0x03121B,5924,,8,pointer_table,high,0x030FE5,390,0x031230,"
催眠粉",graphical_codes,<B1FF><B101><B103><B105>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
197,0x031224,5611,,5,pointer_table,high,0x030FE7,391,0x031238,"
蘑菇孢子",ascii,Spore,pending_semantic_review,
198,0x03122A,5925,,6,pointer_table,high,0x030FE9,392,0x031242,"
麻痹粉",graphical_codes,<B107><B109><B10B>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
199,0x031231,5926,,6,pointer_table,high,0x030FEB,393,0x03124A,"
细雪",graphical_codes,<B10D><B10F><B111>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
200,0x031238,4846,,8,pointer_table,high,0x030FED,394,0x031250,"
冰结之风",ascii,Icy Wind,pending_semantic_review,
201,0x031241,5927,,6,pointer_table,high,0x030FEF,395,0x03125A,"
极光光线",graphical_codes,<B113><B115><B117>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
202,0x031248,5928,,6,pointer_table,high,0x030FF1,396,0x031264,"
冷冻拳",graphical_codes,<B57B><B57D><B57F>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
203,0x031252,4847,,8,pointer_table,high,0x030FF3,397,0x03126C,"
冷冻光线",ascii,Ice Beam,pending_semantic_review,
204,0x03125B,4848,,8,pointer_table,high,0x030FF5,398,0x031276,"
吹雪",ascii,Blizzard,pending_semantic_review,
205,0x031264,5929,,6,pointer_table,high,0x030FF7,399,0x03127C,"
绝对零度",graphical_codes,<B119><B11B><B11D>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
206,0x03126B,4849,,8,pointer_table,high,0x030FF9,400,0x031286,"
扔泥",ascii,Mud Slap,pending_semantic_review,
207,0x031274,4850,,8,pointer_table,high,0x030FFB,401,0x03128C,"
泥浆喷射",ascii,Mud Shot,pending_semantic_review,
208,0x03127D,5612,,3,pointer_table,high,0x030FFD,402,0x031296,"
挖洞",ascii,Dig,pending_semantic_review,
209,0x031281,5930,,4,pointer_table,high,0x030FFF,403,0x03129C,"
骨头击",graphical_codes,<B581><B583>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
210,0x031286,5613,,4,exact_offset,medium,,400,0x031286,"
扔泥",ascii,Club,pending_semantic_review,
211,0x03128B,5931,,6,pointer_table,high,0x031001,404,0x0312A4,"
地震",graphical_codes,<B11F><B121><B123>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
212,0x031292,5932,,10,pointer_table,high,0x031003,405,0x0312AA,"
骨头旋镖",graphical_codes,0000<B129><B12B><B12D>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
213,0x03129D,5444,,11,pointer_table,high,0x031005,406,0x0312B4,"
地裂",ascii,Fissure,pending_semantic_review,
214,0x0312A9,5933,,6,pointer_table,high,0x031007,407,0x0312BA,"
扔沙",graphical_codes,<B133><B135><B137>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
215,0x0312B0,5934,,6,pointer_table,high,0x031009,408,0x0312C0,"
落石",graphical_codes,<B139><B13B><B13D>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
216,0x0312B7,5935,,4,pointer_table,high,0x03100B,409,0x0312C6,"
岩石封杀",graphical_codes,<B585><B587>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
217,0x0312BC,5614,,4,containing_offset,medium,,407,0x0312BA,"
扔沙",ascii,Tomb,pending_semantic_review,
218,0x0312C1,5936,,8,pointer_table,high,0x03100D,410,0x0312D0,"
原始力量",graphical_codes,<B13F><B141><B143><B145>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
219,0x0312CA,5937,,6,pointer_table,high,0x03100F,411,0x0312DA,"
岩崩",graphical_codes,<B147><B149><B14B>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
220,0x0312D1,5938,,6,pointer_table,high,0x031011,412,0x0312E0,"
吸血",graphical_codes,<B14D><B14F><B151>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
221,0x0312D8,5939,,6,pointer_table,high,0x031013,413,0x0312E6,"
双针",graphical_codes,<B153><B155><B157>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
222,0x0312DF,5940,,6,pointer_table,high,0x031015,414,0x0312EC,"
银色之风",graphical_codes,<B159><B15B><B15D>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
223,0x0312E6,5941,,6,pointer_table,high,0x031017,415,0x0312F6,"
信号光线",graphical_codes,<B15F><B161><B163>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
224,0x0312ED,5942,,4,pointer_table,high,0x031019,416,0x031300,"
威力角突",graphical_codes,<B589><B58B>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
225,0x0312F2,5615,,4,containing_offset,medium,,414,0x0312EC,"
银色之风",ascii,Horn,pending_semantic_review,
226,0x0312F7,5943,,4,pointer_table,high,0x03101B,417,0x03130A,"
萤火",graphical_codes,<B58D><B58F>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
227,0x0312FC,5616,,4,containing_offset,medium,,415,0x0312F6,"
信号光线",ascii,Glow,pending_semantic_review,
228,0x031301,5944,,6,pointer_table,high,0x03101D,418,0x031310,"
吐丝",graphical_codes,<B165><B167><B169>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
229,0x031308,5945,,10,pointer_table,high,0x03101F,419,0x031316,"
毒针",graphical_codes,0000<B16F><B171><B173>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
230,0x031313,5836,,4,pointer_table,high,0x031021,420,0x03131C,"
烟雾",ascii,Smog,pending_semantic_review,
231,0x031318,5837,,4,pointer_table,high,0x031023,421,0x031322,"
溶解液",ascii,Acid,pending_semantic_review,
232,0x03131D,5946,,6,pointer_table,high,0x031025,422,0x03132A,"
毒尾巴",graphical_codes,<B175><B177><B179>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
233,0x031324,5947,,6,pointer_table,high,0x031027,423,0x031332,"
剧毒之牙",graphical_codes,<B17B><B17D><B17F>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
234,0x03132B,5617,,6,pointer_table,high,0x031029,424,0x03133C,"
泥攻击",ascii,Sludge,pending_semantic_review,
235,0x031332,5948,,6,pointer_table,high,0x03102B,425,0x031344,"
泥爆弹",graphical_codes,<B181><B183><B185>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
236,0x031339,5949,,10,pointer_table,high,0x03102D,426,0x03134C,"
毒烟",graphical_codes,0000<B18B><B18D><B18F>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
237,0x031344,5838,,5,pointer_table,high,0x031031,428,0x031358,"
剧毒",ascii,Toxic,pending_semantic_review,
238,0x03134A,4851,,8,pointer_table,high,0x031033,429,0x03135E,"
岩碎",ascii,Low Kick,pending_semantic_review,
239,0x031353,5950,,6,pointer_table,high,0x031035,430,0x031364,"
音速拳",graphical_codes,<B191><B193><B195>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
240,0x03135A,5951,,6,pointer_table,high,0x031037,431,0x03136C,"
空手切",graphical_codes,<B197><B199><B19B>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
241,0x031361,5952,,6,pointer_table,high,0x031039,432,0x031374,"
低踢",graphical_codes,<B3E1><B3E3><B3E5>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
242,0x031368,5618,,7,pointer_table,high,0x03103B,433,0x03137A,"
二段踢",ascii,Revenge,pending_semantic_review,
243,0x031370,5953,,8,pointer_table,high,0x03103D,434,0x031382,"
回旋踢",graphical_codes,<B3E7><B3E9><B3EB><B3ED>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
244,0x031379,5954,,6,pointer_table,high,0x03103F,435,0x03138A,"
当身投",graphical_codes,<B3EF><B3F1><B3F3>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
245,0x031380,5955,,8,pointer_table,high,0x031041,436,0x031392,"
飞踢",graphical_codes,<B3F5><B3F7><B3F9><B3FB>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
246,0x031389,5956,,6,pointer_table,high,0x031043,437,0x031398,"
瓦割",graphical_codes,<B3FD><B3FF><B301>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
247,0x031390,5957,,8,pointer_table,high,0x031045,438,0x03139E,"
天升拳",graphical_codes,<B303><B305><B307><B309>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
248,0x031399,5958,,6,pointer_table,high,0x031047,439,0x0313A6,"
十字切",graphical_codes,<B30B><B30D><B30F>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
249,0x0313A0,5959,,8,pointer_table,high,0x031049,440,0x0313AE,"
爆裂拳",graphical_codes,<B311><B313><B315><B317>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
250,0x0313A9,5960,,8,pointer_table,high,0x03104B,441,0x0313B6,"
蛮力",graphical_codes,<B319><B31B><B31D><B31F>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
251,0x0313B2,5961,,6,pointer_table,high,0x03104D,442,0x0313BC,"
气合拳",graphical_codes,<B321><B323><B325>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
252,0x0313B9,5619,,4,pointer_table,high,0x03104F,443,0x0313C4,"
啄",ascii,Peck,pending_semantic_review,
253,0x0313BE,5620,,4,pointer_table,high,0x031051,444,0x0313C8,"
旋风",ascii,Gust,pending_semantic_review,
254,0x0313C3,5962,,6,pointer_table,high,0x031053,445,0x0313CE,"
真空斩",graphical_codes,<B327><B329><B32B>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
255,0x0313CA,5963,,6,pointer_table,high,0x031055,446,0x0313D6,"
翅膀拍击",graphical_codes,<B32D><B32F><B331>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
256,0x0313D1,5964,,6,pointer_table,high,0x031057,447,0x0313E0,"
燕返",graphical_codes,<B333><B335><B337>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
