stable_key,record_type,offset_hex,layout,max_len,chinese_text,source_en,fr_text,source_alignment
MAIN:0x031399,MAIN,0x031399,,6,"
十字切",<B30B><B30D><B30F>,Coup-Croix,unique
MAIN:0x0313A0,MAIN,0x0313A0,,8,"
爆裂拳",<B311><B313><B315><B317>,DynamoP.,unique
MAIN:0x0313A9,MAIN,0x0313A9,,8,"
蛮力",<B319><B31B><B31D><B31F>,PoingBoost,unique
MAIN:0x0313B2,MAIN,0x0313B2,,6,"
气合拳",<B321><B323><B325>,MitraPoing,unique
MAIN:0x0313B9,MAIN,0x0313B9,,4,"
啄",Peck,Picpic,unique
MAIN:0x0313BE,MAIN,0x0313BE,,4,"
旋风",Gust,Tornade,unique
MAIN:0x0313C3,MAIN,0x0313C3,,6,"
真空斩",<B327><B329><B32B>,Tranch'Air,unique
MAIN:0x0313CA,MAIN,0x0313CA,,6,"
翅膀拍击",<B32D><B32F><B331>,Cru-Aile,unique
MAIN:0x0313D1,MAIN,0x0313D1,,6,"
燕返",<B333><B335><B337>,Aéropiqu,unique
MAIN:0x0313D8,MAIN,0x0313D8,,3,"
飞天术",Fly,Vol,unique
MAIN:0x0313DC,MAIN,0x0313DC,,6,"
钻孔啄",<B339><B33B><B33D>,Bec Vrille,unique
MAIN:0x0313E3,MAIN,0x0313E3,,6,"
飞跃",Bounce,Rebond,unique
MAIN:0x0313EA,MAIN,0x0313EA,,6,"
空中爆破",<B33F><B341><B343>,Aéroblas,unique
MAIN:0x0313F1,MAIN,0x0313F1,,6,"
神鸟",<B345><B347><B349>,Piqué,unique
MAIN:0x0313F8,MAIN,0x0313F8,,6,"
念力",<B591><B593><B595>,ChocMental,unique
MAIN:0x031402,MAIN,0x031402,,8,"
精神光线",Psy Beam,Rafale Psy,unique
MAIN:0x03140B,MAIN,0x03140B,,4,"
迷雾球",<B597><B599>,Ball'Brume,unique
MAIN:0x031415,MAIN,0x031415,,6,"
神通力",<B59B><B59D><B59F>,Choc Psy,unique
MAIN:0x03141F,MAIN,0x03141F,,8,"
预知未来",<B34B><B34D><B34F><B351>,PsykoudB.,unique
MAIN:0x031428,MAIN,0x031428,,7,"
精神波动",Psychic,Psyko,unique
MAIN:0x031430,MAIN,0x031430,,6,"
食梦",<B353><B355><B357>,Dévorêve,unique
MAIN:0x031437,MAIN,0x031437,,6,"
精神增压",<B7E5><B7E7><B7E9>,PsychoB.,unique
MAIN:0x031441,MAIN,0x031441,,8,"
催眠术",Hypnosis,Hypnose,unique
MAIN:0x03144A,MAIN,0x03144A,,4,"
睡眠",Rest,Repos,unique
MAIN:0x03144F,MAIN,0x03144F,,8,"
瞬间移动",Teleport,Téléport,unique
MAIN:0x031458,MAIN,0x031458,,4,"
瞑想",<B7EB><B7ED>,Plénitud,unique
MAIN:0x03145D,MAIN,0x03145D,,4,,Mind,Yoga,non_aligne
MAIN:0x031462,MAIN,0x031462,,7,"
高速移动",Agility,Hâte,unique
MAIN:0x03146A,MAIN,0x03146A,,4,"
舌头舔",Lick,Léchouil,unique
MAIN:0x03146F,MAIN,0x03146F,,8,"
惊吓",Astonish,Étonnem.,unique
MAIN:0x031478,MAIN,0x031478,,6,"
暗影拳",<B359><B35B><B35D>,PoingOmbre,unique
MAIN:0x03147F,MAIN,0x03147F,,6,"
影子球",<B401><B403><B405>,Ball'Ombre,unique
MAIN:0x031486,MAIN,0x031486,,6,"
恶梦",<B407><B409><B40B>,GriffOmbre,unique
MAIN:0x03148D,MAIN,0x03148D,,8,"
怪异光",<B40D><B40F><B411><B413>,Onde Folie,unique
MAIN:0x031496,MAIN,0x031496,,7,"
龙卷",Twister,Ouragan,unique
MAIN:0x03149E,MAIN,0x03149E,,6,"
龙之怒",<B415><B417><B419>,Draco-Rage,unique
MAIN:0x0314A5,MAIN,0x0314A5,,6,"
龙之息吹",<B41B><B41D><B41F>,DracoSfl,unique
MAIN:0x0314AC,MAIN,0x0314AC,,6,"
龙之爪",<B421><B423><B425>,DracoGrif.,unique
MAIN:0x0314B3,MAIN,0x0314B3,,6,"
激鳞",<B427><B429><B42B>,Dracochoc,unique
MAIN:0x0314BA,MAIN,0x0314BA,,6,"
龙之舞",<B42D><B42F><B431>,DanseDraco,unique
MAIN:0x0314C1,MAIN,0x0314C1,,6,"
打落",<B7EF><B7F1><B7F3>,Sabotage,unique
MAIN:0x0314CB,MAIN,0x0314CB,,6,"
追击",<B433><B435><B437>,Feinte,unique
MAIN:0x0314D2,MAIN,0x0314D2,,4,"
齿突",Bite,Morsure,unique
MAIN:0x0314D7,MAIN,0x0314D7,,6,"
咬碎",Crunch,Mâchouil,unique
MAIN:0x0314DE,MAIN,0x0314DE,,6,"
钢之爪",<B439><B43B><B43D>,GrifAcier,unique
MAIN:0x0314E5,MAIN,0x0314E5,,6,"
钢之翼",<B43F><B441><B443>,AileAcier,unique
MAIN:0x0314EC,MAIN,0x0314EC,,4,"
钢之尾",<B7F5><B7F7>,QueueFer,unique
MAIN:0x0314F1,MAIN,0x0314F1,,4,,Tail,Queu,non_aligne
MAIN:0x0314F6,MAIN,0x0314F6,,6,"
慧星拳",<B445><B447><B449>,PoingMétéo,unique
MAIN:0x0314FD,MAIN,0x0314FD,,8,"
铁壁",<B44B><B44D><B44F><B451>,Mur de Fer,unique
MAIN:0x031506,MAIN,0x031506,,6,"
跳跃",Splash,Trempett,unique
MAIN:0x03150D,MAIN,0x03150D,,6,"
音速波",<B453><B455><B457>,TourRapid.,unique
MAIN:0x031514,MAIN,0x031514,,6,"
撞击",Tackle,Charge,unique
MAIN:0x03151B,MAIN,0x03151B,,7,"
刀背打",Scratch,Griffe,unique
MAIN:0x031523,MAIN,0x031523,,5,"
抓",Pound,Écras'Face,unique
MAIN:0x031529,MAIN,0x031529,,6,"
电光石火",<B459><B45B><B45D>,Vive-Att.,unique
MAIN:0x031530,MAIN,0x031530,,7,"
招财猫",Pay Day,Jackpot,unique
MAIN:0x031538,MAIN,0x031538,,8,"
鼾声",Fake Out,Bluff,unique
MAIN:0x031541,MAIN,0x031541,,3,"
居合斩",Cut,Coupe,unique
MAIN:0x031545,MAIN,0x031545,,5,"
流星",Swift,Météores,unique
MAIN:0x03154B,MAIN,0x03154B,,5,"
角突",Stomp,Écrasem,unique
MAIN:0x031551,MAIN,0x031551,,6,"
崩击之爪",<B501><B503><B505>,ÉclatGriff,unique
MAIN:0x031558,MAIN,0x031558,,6,"
秘密力量",<B507><B509><B50B>,PuisCachée,unique
MAIN:0x03155F,MAIN,0x03155F,,6,"
必杀门牙",<B50D><B50F><B511>,CrocMort,unique
MAIN:0x031566,MAIN,0x031566,,6,"
三角攻击",<B513><B515><B517>,Coupe-Vent,unique
MAIN:0x03156D,MAIN,0x03156D,,6,"
舍身一击",<B519><B51B><B51D>,Damoclès,unique
MAIN:0x031574,MAIN,0x031574,,6,"
破坏光线",<B51F><B521><B523>,Ultralas,unique
MAIN:0x03157B,MAIN,0x03157B,,8,"
自爆",<B525><B527><B529><B52B>,Destruct,unique
MAIN:0x031584,MAIN,0x031584,,7,"
大爆炸",Explode,Explos.,unique
MAIN:0x03158C,MAIN,0x03158C,,8,"
尖角钻",<B52D><B52F><B531><B533>,Guillot.,unique
MAIN:0x031595,MAIN,0x031595,,6,"
剪刀断头",<B535><B537><B539>,EmpalKorne,unique
MAIN:0x03159C,MAIN,0x03159C,,4,"
歌唱",Sing,Berceuse,unique
MAIN:0x0315A1,MAIN,0x0315A1,,4,"
恶魔之吻",<B7F9><B7FB>,Grobisou,unique
MAIN:0x0315A6,MAIN,0x0315A6,,4,,Kiss,Bise,non_aligne
MAIN:0x0315AB,MAIN,0x0315AB,,6,"
超音波",<B53B><B53D><B53F>,Ultrason,unique
MAIN:0x0315B2,MAIN,0x0315B2,,6,"
剑舞",<B541><B543><B545>,DanseLames,unique
MAIN:0x0315B9,MAIN,0x0315B9,,5,"
叫声",Growl,Rugissem,unique
MAIN:0x0315BF,MAIN,0x0315BF,,7,"
撒娇",Bulk-up,Gonflett,unique
MAIN:0x0315C7,MAIN,0x0315C7,,8,"
变圆",<B547><B549><B54B><B54D>,BoulArmure,unique
MAIN:0x0315D0,MAIN,0x0315D0,,6,"
变硬",Harden,Armure,unique
MAIN:0x0315D7,MAIN,0x0315D7,,4,"
摇尾巴",<B7FD><B7FF>,Mimi-Queue,unique
MAIN:0x0315DC,MAIN,0x0315DC,,4,,Whip,Fou.,non_aligne
MAIN:0x0315E1,MAIN,0x0315E1,,5,"
挠痒",Charm,Charme,unique
MAIN:0x0315E7,MAIN,0x0315E7,,6,"
烟幕",<B54F><B551><B553>,Brouill.,unique
MAIN:0x0315F4,MAIN,0x0315F4,,6,"
影分身",<B555><B557><B559>,Reflet,unique
MAIN:0x0315FB,MAIN,0x0315FB,,7,"
自我再生",Recover,Soin,unique
MAIN:0x03160A,MAIN,0x03160A,,4,"
吼叫",Roar,Hurlemen,unique
MAIN:0x03160F,MAIN,0x03160F,,6,"
吹飞",<B701><B703><B705>,Cyclone,unique
MAIN:0x031619,MAIN,0x031619,,10,"
变身",??????????,Morphing,unique
MAIN:0x031624,MAIN,0x031624,,7,"
诅咒",Counter,Malédic.,unique
MAIN:0x03162C,MAIN,0x03162C,,8,"
怪力术",Strength,Force,unique
MAIN:0x03163B,MAIN,0x03163B,,6,"
毒粉",<B55B><B55D><B55F>,Poud.Toxik,unique
MAIN:0x0316E9,MAIN,0x0316E9,,4,,None,Rien,non_aligne
MAIN:0x0316EE,MAIN,0x0316EE,,8,"
超级球",Grt Ball,SuperB.,unique
MAIN:0x0316F7,MAIN,0x0316F7,,8,"
超力球",UltaBall,HyperB.,unique
MAIN:0x031700,MAIN,0x031700,,8,"
大师球",MstrBall,MasterB,unique
MAIN:0x031709,MAIN,0x031709,,6,"
伤药",Potion,Potion,unique
MAIN:0x031710,MAIN,0x031710,,8,"
好伤药",S.Potion,Sup.Pot,unique
MAIN:0x031719,MAIN,0x031719,,8,"
超级伤药",H.Potion,Hyp.Pot,unique
MAIN:0x031722,MAIN,0x031722,,8,"
最大伤药",M.Potion,Max.Pot,unique
MAIN:0x031737,MAIN,0x031737,,6,"
解麻药",P.Heal,AntiPa,unique
MAIN:0x03173E,MAIN,0x03173E,,7,"
睡醒药",0S.Heal,0Réveil,unique
MAIN:0x031746,MAIN,0x031746,,8,"
冰冻药",Ice Heal,Antigel ,unique
MAIN:0x03174F,MAIN,0x03174F,,8,"
烧伤药",BurnHeal,AntBrûl,unique
MAIN:0x031758,MAIN,0x031758,,8,"
万能恢复",FullHeal,TotSoin,unique
MAIN:0x031761,MAIN,0x031761,,6,"
精神药",Revive,Rappel,unique
MAIN:0x031769,MAIN,0x031769,,5,"
PP提升",Ether,Huile,unique
MAIN:0x03176F,MAIN,0x03176F,,8,"
PP最大",MaxEther,HuilMax,unique
MAIN:0x031779,MAIN,0x031779,,8,"
神奇糖果",RareCndy,SupBonb,unique
MAIN:0x031782,MAIN,0x031782,,8,"
火之石",FireSton,P.Feu,unique
MAIN:0x03178B,MAIN,0x03178B,,8,"
水之石",WatrSton,P.Eau,unique
MAIN:0x031794,MAIN,0x031794,,8,"
雷之石",ThunSton,P.Fdr,unique
MAIN:0x03179D,MAIN,0x03179D,,8,"
月之石",MoonSton,P.Lune,unique
MAIN:0x0317A6,MAIN,0x0317A6,,6,"
包裹",Parcel,Colis ,unique
MAIN:0x0317B5,MAIN,0x0317B5,,3,"
地图",Map,Carte,unique
MAIN:0x0317B9,MAIN,0x0317B9,,10,"
菊石化石",HelixFosil,Nautile,unique
MAIN:0x0317C4,MAIN,0x0317C4,,10,"
盔甲化石",DomeFossil,F.Dôme,unique
MAIN:0x0317CF,MAIN,0x0317CF,,10,"
船票",S.S.Ticket,PassBat,unique
MAIN:0x0317DA,MAIN,0x0317DA,,8,"
矿泉水",Lemonade,EauFr.,unique
MAIN:0x0317E3,MAIN,0x0317E3,,10,"
精灵眼镜",SilphScope,Sc.Sylp,unique
MAIN:0x0317EE,MAIN,0x0317EE,,9,"
精灵笛",Pok@Flute,PokFlût,unique
MAIN:0x0317F8,MAIN,0x0317F8,,10,"
金牙",Gold Teeth,DentOr,unique
MAIN:0x031803,MAIN,0x031803,,8,"
居合斩",00Cut HM,00Cpe CS,unique
MAIN:0x03180D,MAIN,0x03180D,,6,"
飞天术",Fly HM,Vol CS,unique
MAIN:0x031815,MAIN,0x031815,,7,"
冲浪术",Surf HM,Surf CS,unique
MAIN:0x03181D,MAIN,0x03181D,,6,"
怪力术",STR HM,ForceCS,unique
MAIN:0x031824,MAIN,0x031824,,8,"
闪光术",Flash HM,FlashCS,unique
MAIN:0x03182D,MAIN,0x03182D,,6,"
秘传01",TM 01 ,CT 01 ,unique
MAIN:0x031835,MAIN,0x031835,,6,"
秘传02",TM 02 ,CT 02 ,unique
MAIN:0x03183D,MAIN,0x03183D,,6,"
秘传03",TM 03 ,CT 03 ,unique
MAIN:0x031845,MAIN,0x031845,,6,"
秘传04",TM 04 ,CT 04 ,unique
MAIN:0x03184D,MAIN,0x03184D,,6,"
秘传05",TM 05 ,CT 05 ,unique
MAIN:0x031855,MAIN,0x031855,,6,"
秘传06",TM 06 ,CT 06 ,unique
MAIN:0x03185D,MAIN,0x03185D,,6,"
秘传07",TM 07 ,CT 07 ,unique
MAIN:0x031865,MAIN,0x031865,,6,"
秘传08",TM 08 ,CT 08 ,unique
MAIN:0x03186D,MAIN,0x03186D,,6,"
秘传09",TM 09 ,CT 09 ,unique
MAIN:0x031875,MAIN,0x031875,,6,"
秘传10",TM 10 ,CT 10 ,unique
MAIN:0x03187D,MAIN,0x03187D,,6,"
秘传11",TM 11 ,CT 11 ,unique
MAIN:0x031885,MAIN,0x031885,,6,"
秘传12",TM 12 ,CT 12 ,unique
MAIN:0x03188D,MAIN,0x03188D,,6,"
秘传13",TM 13 ,CT 13 ,unique
MAIN:0x031895,MAIN,0x031895,,6,"
秘传14",TM 14 ,CT 14 ,unique
MAIN:0x03189D,MAIN,0x03189D,,6,"
秘传15",TM 15 ,CT 15 ,unique
MAIN:0x0318A5,MAIN,0x0318A5,,6,"
秘传16",TM 16 ,CT 16 ,unique
MAIN:0x0318AD,MAIN,0x0318AD,,6,"
秘传17",TM 17 ,CT 17 ,unique
MAIN:0x0318B5,MAIN,0x0318B5,,6,"
秘传18",TM 18 ,CT 18 ,unique
MAIN:0x0318BD,MAIN,0x0318BD,,6,"
秘传19",TM 19 ,CT 19 ,unique
MAIN:0x0318C5,MAIN,0x0318C5,,6,"
秘传20",TM 20 ,CT 20 ,unique
MAIN:0x0318CD,MAIN,0x0318CD,,6,"
秘传21",TM 21 ,CT 21 ,unique
MAIN:0x0318D5,MAIN,0x0318D5,,6,"
秘传22",TM 22 ,CT 22 ,unique
MAIN:0x0318DD,MAIN,0x0318DD,,6,"
秘传23",TM 23 ,CT 23 ,unique
MAIN:0x0318E5,MAIN,0x0318E5,,6,"
秘传24",TM 24 ,CT 24 ,unique
MAIN:0x0318ED,MAIN,0x0318ED,,6,"
秘传25",TM 25 ,CT 25 ,unique
MAIN:0x0318F5,MAIN,0x0318F5,,6,"
秘传26",TM 26 ,CT 26 ,unique
MAIN:0x0318FD,MAIN,0x0318FD,,6,"
秘传27",TM 27 ,CT 27 ,unique
MAIN:0x031905,MAIN,0x031905,,6,"
秘传28",TM 28 ,CT 28 ,unique
MAIN:0x03190D,MAIN,0x03190D,,6,"
秘传29",TM 29 ,CT 29 ,unique
MAIN:0x031915,MAIN,0x031915,,6,"
秘传30",TM 30 ,CT 30 ,unique
MAIN:0x03191D,MAIN,0x03191D,,6,"
秘传31",TM 31 ,CT 31 ,unique
MAIN:0x031925,MAIN,0x031925,,6,"
秘传32",TM 32 ,CT 32 ,unique
MAIN:0x03192D,MAIN,0x03192D,,6,"
秘传33",TM 33 ,CT 33 ,unique
MAIN:0x031935,MAIN,0x031935,,6,"
秘传34",TM 34 ,CT 34 ,unique
MAIN:0x03193D,MAIN,0x03193D,,6,"
秘传35",TM 35 ,CT 35 ,unique
MAIN:0x031945,MAIN,0x031945,,6,"
秘传36",TM 36 ,CT 36 ,unique
MAIN:0x03194D,MAIN,0x03194D,,6,"
秘传37",TM 37 ,CT 37 ,unique
MAIN:0x031955,MAIN,0x031955,,6,"
秘传38",TM 38 ,CT 38 ,unique
MAIN:0x03195D,MAIN,0x03195D,,6,"
秘传39",TM 39 ,CT 39 ,unique
MAIN:0x031965,MAIN,0x031965,,6,"
秘传40",TM 40 ,CT 40 ,unique
MAIN:0x031A0F,MAIN,0x031A0F,,5,,Empty,Vide ,non_aligne
MAIN:0x031A15,MAIN,0x031A15,,14,"
可以捕捉精灵的球
---

比精灵球效果要好的球
---

比超级球效果要好的球",Catch  Pok@mon,CapturePokémon,multiple
MAIN:0x031A24,MAIN,0x031A24,,18,"
一定能捉住精灵的球",Catch  Pok@mon100%,CapturePokémon100%,unique
MAIN:0x031A37,MAIN,0x031A37,,18,"
让特定的精灵进化",Evolve Fire   PKMN,Évol. Pokémon Feu ,unique
MAIN:0x031A4A,MAIN,0x031A4A,,18,"
让特定的精灵进化",Evolve Water  PKMN,Évol. Pokémon Eau ,unique
MAIN:0x031A5D,MAIN,0x031A5D,,26,"
体力恢复20点",00000000000000Restore20 HP,00000000000000Restaure 20PV,unique
MAIN:0x031A78,MAIN,0x031A78,,13,"
体力恢复50点",0Restore50 HP,0Restaure50PV,unique
MAIN:0x031A86,MAIN,0x031A86,,14,"
体力恢复200点",0Restore200 HP,0Restaur200 PV,unique
MAIN:0x031A95,MAIN,0x031A95,,14,"
体力完全恢复",0RestoreAll HP,0Restaur ts PV,unique
MAIN:0x031AA4,MAIN,0x031AA4,,13,"
解除中毒状态",Cures  Poison,Anti-poison,unique
MAIN:0x031AB2,MAIN,0x031AB2,,14,"
解除麻痹状态",Cures  Paralyz,État   normal,unique
MAIN:0x031AC1,MAIN,0x031AC1,,12,"
解除沉睡状态",Cures  sleep,Fin du sommeil,unique
MAIN:0x031ACE,MAIN,0x031ACE,,13,"
解除冰冻状态",Cures  Freeze,Guérit le gel,unique
MAIN:0x031ADC,MAIN,0x031ADC,,11,"
解除烧伤状态",Cures  Burn,Soigne brûlure,unique
MAIN:0x031AE8,MAIN,0x031AE8,,22,"
恢复所有异常状态",00Heal   PKMN   Status,00Guérit Statut Pokémon,unique
MAIN:0x031AFF,MAIN,0x031AFF,,14,"
从临死状态恢复体力一半",Revive Pok@mon,Ranime Pokémon,unique
MAIN:0x031B0E,MAIN,0x031B0E,,26,"
精灵的一项PP值恢复10点",000000Restore10PP to1 Move,000000Restaure10PP 1 Atq,unique
MAIN:0x031B29,MAIN,0x031B29,,23,"
精灵的一项PP值全恢复",000RestoreAll PP 1 Move,000Restaure ts PP 1 Atq,unique
MAIN:0x031B42,MAIN,0x031B42,,17,"
提升精灵等级一级",Pok@monLevelUp1LV,Pokémon+1 Niveau ,unique
MAIN:0x031B54,MAIN,0x031B54,,18,"
让特定的精灵进化",Evolve ThunderPKMN,Évol. Pokémon Foudre,unique
MAIN:0x031B67,MAIN,0x031B67,,18,"
让特定的精灵进化",Evolve Grass  PKMN,Évol. Pokémon Plante,unique
MAIN:0x031B7A,MAIN,0x031B7A,,18,"
让特定的精灵进化",Evolve Normal PKMN,Évol. Pokémon Normal,unique
MAIN:0x031B8D,MAIN,0x031B8D,,18,"
可以查看精灵的资料",Pok@monData-  Base,BaseDonnees Poké ,unique
MAIN:0x031BA0,MAIN,0x031BA0,,10,"
小茂姐姐给的地图",Town   Map,Carte Ville,unique
MAIN:0x031BAB,MAIN,0x031BAB,,16,"
大木博士的包裹",000Oak's  Parcel,000Colis Chen,unique
MAIN:0x031BBC,MAIN,0x031BBC,,13,"
古代精灵的化石",Pok@monFossil,Fossile Pokémon,unique
MAIN:0x031BCA,MAIN,0x031BCA,,21,"
马沙给的铁达尼号船票",Ticket for theSS Anne,Passe pour l'Océane,unique
MAIN:0x031BE0,MAIN,0x031BE0,,7,"
彩虹商店幸运顾客纪念",Lemonad,Limonad,unique
MAIN:0x031BE8,MAIN,0x031BE8,,20,"
能看见一切灵异现象的眼镜",Lets   you seeGhosts,Permet de voir les fantômes,unique
MAIN:0x031BFD,MAIN,0x031BFD,,21,"
就算是熟睡的精灵也会跳起",Wake   Asleep Pok@mon,Réveille Pokémon   ,unique
MAIN:0x031C13,MAIN,0x031C13,,19,"
浅红市园长的假牙",SomeoneGold   Teeth,Dentier en Or      ,unique
MAIN:0x031C27,MAIN,0x031C27,,14,"
梦幻神奇之旅的船票",CinibarGym Key,Clé Arène Cram,unique
MAIN:0x031C36,MAIN,0x031C36,,4,"
训兽师",Will,Clément,unique
MAIN:0x031C3B,MAIN,0x031C3B,,11,"
男孩",Jr.Trainer>,Dresseur JR>,unique
MAIN:0x031C47,MAIN,0x031C47,,7,"
魔术师",Juggler,Jongleur,unique
MAIN:0x031C4F,MAIN,0x031C4F,,17,"
大姐头",Rocket Executive=,Caïd Rocket=,unique
MAIN:0x031C61,MAIN,0x031C61,,5,"
双胞胎",Twins,Jumelles,unique
MAIN:0x031C67,MAIN,0x031C67,,8,"
叔叔",Pok@Fan>,Pokéfan>,unique
MAIN:0x031C70,MAIN,0x031C70,,6,"
成熟姐姐",Beauty,Canon,unique
MAIN:0x031C77,MAIN,0x031C77,,6,"
神婆",Medium,Médium,unique
MAIN:0x031C7E,MAIN,0x031C7E,,8,"
大婶婶",Pok@Fan=,Pokéfan=,unique
MAIN:0x031C87,MAIN,0x031C87,,9,"
居合斩",000<B1A9><B1AA><B1AB>,CS Coupe,unique
MAIN:0x031C91,MAIN,0x031C91,,7,"
飞天术",<0A><B1AC><B1AD><B1AE>,CS Vol,unique
MAIN:0x031C99,MAIN,0x031C99,,7,"
冲浪术",<0A><B1AF><B1B0><B1AE>,CS Surf,unique
MAIN:0x031CA1,MAIN,0x031CA1,,7,"
怪力术",<0A><B0CA><B0E3><B1AE>,CS Force,unique
MAIN:0x031CA9,MAIN,0x031CA9,,7,"
闪光术",<0A><B4BE><B0E4><B1AE>,CS Flash,unique
MAIN:0x031CB2,MAIN,0x031CB2,,6,"
秘传01",TM 01 ,CT 01 ,unique
MAIN:0x031CBA,MAIN,0x031CBA,,6,"
秘传02",TM 02 ,CT 02 ,unique
MAIN:0x031CC2,MAIN,0x031CC2,,6,"
秘传03",TM 03 ,CT 03 ,unique
MAIN:0x031CCA,MAIN,0x031CCA,,6,"
秘传04",TM 04 ,CT 04 ,unique
MAIN:0x031CD2,MAIN,0x031CD2,,6,"
秘传05",TM 05 ,CT 05 ,unique
MAIN:0x031CDA,MAIN,0x031CDA,,6,"
秘传06",TM 06 ,CT 06 ,unique
MAIN:0x031CE2,MAIN,0x031CE2,,6,"
秘传07",TM 07 ,CT 07 ,unique
MAIN:0x031CEA,MAIN,0x031CEA,,6,"
秘传08",TM 08 ,CT 08 ,unique
MAIN:0x031CF2,MAIN,0x031CF2,,6,"
秘传09",TM 09 ,CT 09 ,unique
MAIN:0x031CFA,MAIN,0x031CFA,,6,"
秘传10",TM 10 ,CT 10 ,unique
MAIN:0x031D02,MAIN,0x031D02,,6,"
秘传11",TM 11 ,CT 11 ,unique
MAIN:0x031D0A,MAIN,0x031D0A,,6,"
秘传12",TM 12 ,CT 12 ,unique
MAIN:0x031D12,MAIN,0x031D12,,6,"
秘传13",TM 13 ,CT 13 ,unique
MAIN:0x031D1A,MAIN,0x031D1A,,6,"
秘传14",TM 14 ,CT 14 ,unique
MAIN:0x031D22,MAIN,0x031D22,,6,"
秘传15",TM 15 ,CT 15 ,unique
MAIN:0x031D2A,MAIN,0x031D2A,,6,"
秘传16",TM 16 ,CT 16 ,unique
MAIN:0x031D32,MAIN,0x031D32,,6,"
秘传17",TM 17 ,CT 17 ,unique
MAIN:0x031D3A,MAIN,0x031D3A,,6,"
秘传18",TM 18 ,CT 18 ,unique
MAIN:0x031D42,MAIN,0x031D42,,6,"
秘传19",TM 19 ,CT 19 ,unique
MAIN:0x031D4A,MAIN,0x031D4A,,6,"
秘传20",TM 20 ,CT 20 ,unique
MAIN:0x031D52,MAIN,0x031D52,,6,"
秘传21",TM 21 ,CT 21 ,unique
MAIN:0x031D5A,MAIN,0x031D5A,,6,"
秘传22",TM 22 ,CT 22 ,unique
MAIN:0x031D62,MAIN,0x031D62,,6,"
秘传23",TM 23 ,CT 23 ,unique
MAIN:0x031D6A,MAIN,0x031D6A,,6,"
秘传24",TM 24 ,CT 24 ,unique
MAIN:0x031D72,MAIN,0x031D72,,6,"
秘传25",TM 25 ,CT 25 ,unique
MAIN:0x031D7A,MAIN,0x031D7A,,6,"
秘传26",TM 26 ,CT 26 ,unique
MAIN:0x031D82,MAIN,0x031D82,,6,"
秘传27",TM 27 ,CT 27 ,unique
MAIN:0x031D8A,MAIN,0x031D8A,,6,"
秘传28",TM 28 ,CT 28 ,unique
MAIN:0x031D92,MAIN,0x031D92,,6,"
秘传29",TM 29 ,CT 29 ,unique
MAIN:0x031D9A,MAIN,0x031D9A,,6,"
秘传30",TM 30 ,CT 30 ,unique
MAIN:0x031DA2,MAIN,0x031DA2,,6,"
秘传31",TM 31 ,CT 31 ,unique
MAIN:0x031DAA,MAIN,0x031DAA,,6,"
秘传32",TM 32 ,CT 32 ,unique
MAIN:0x031DB2,MAIN,0x031DB2,,6,"
秘传33",TM 33 ,CT 33 ,unique
MAIN:0x031DBA,MAIN,0x031DBA,,6,"
秘传34",TM 34 ,CT 34 ,unique
MAIN:0x031DC2,MAIN,0x031DC2,,6,"
秘传35",TM 35 ,CT 35 ,unique
MAIN:0x031DCA,MAIN,0x031DCA,,6,"
秘传36",TM 36 ,CT 36 ,unique
MAIN:0x031DD2,MAIN,0x031DD2,,6,"
秘传37",TM 37 ,CT 37 ,unique
MAIN:0x031DDA,MAIN,0x031DDA,,6,"
秘传38",TM 38 ,CT 38 ,unique
MAIN:0x031DE2,MAIN,0x031DE2,,6,"
秘传39",TM 39 ,CT 39 ,unique
MAIN:0x031DEA,MAIN,0x031DEA,,6,"
秘传40",TM 40 ,CT 40 ,unique
MAIN:0x031E6A,MAIN,0x031E6A,,4,,Gary,Régis,non_aligne
MAIN:0x031E6F,MAIN,0x031E6F,,5,"
小刚",Brock,Pierre,unique
MAIN:0x031E75,MAIN,0x031E75,,5,"
小霞",Misty,Ondine,unique
MAIN:0x031E7B,MAIN,0x031E7B,,8,"
马其斯",Lt.Surge,Major Bob,unique
MAIN:0x031E84,MAIN,0x031E84,,5,"
佳丽亚",Erika,Erika,unique
MAIN:0x031E8A,MAIN,0x031E8A,,4,"
乔",Koga,Koga,unique
MAIN:0x031E8F,MAIN,0x031E8F,,7,"
娜梅",Sabrina,Morgane,unique
MAIN:0x031E97,MAIN,0x031E97,,6,"
阿桂",Blaine,Auguste,unique
MAIN:0x031E9E,MAIN,0x031E9E,,8,"
老大",Giovanni,Giovanni,unique
MAIN:0x031EA7,MAIN,0x031EA7,,7,"
加纳",Lorelei,Olga   ,unique
MAIN:0x031EAF,MAIN,0x031EAF,,5,"
西巴",Bruno,Aldo ,unique
MAIN:0x031EB5,MAIN,0x031EB5,,6,"
菊子",Agatha,Agatha,unique
MAIN:0x031EBC,MAIN,0x031EBC,,5,"
瓦它诺",Lance,Peter,unique
MAIN:0x031EC2,MAIN,0x031EC2,,13,"
武藏小次郎",Jesse & James,Jessie & James,unique
MAIN:0x031EDD,MAIN,0x031EDD,,9,"
二当家",Lugia2009,Numéro 2,unique
MAIN:0x031EE7,MAIN,0x031EE7,,11,"
捉虫少年",Bug Catcher,Scout,unique
MAIN:0x031EF3,MAIN,0x031EF3,,7,"
侦察员",Psychic,Kinésiste,unique
MAIN:0x031EFB,MAIN,0x031EFB,,4,"
迷你裙",Lass,Fillette,unique
